Date,Time,Open,High,Low,Close,Volume,Count,WAP,HasGaps
9/26/2017,9:59:00,2499.75,2500.25,2499.5,2500.25,1614,164,2499.925,0
9/26/2017,10:00:00,2500,2500.75,2499.75,2499.75,3262,386,2500.15,0
9/26/2017,10:01:00,2500,2500,2499.5,2499.5,3179,354,2499.725,0
9/26/2017,10:02:00,2499.5,2499.75,2499.25,2499.5,1726,265,2499.55,0
9/26/2017,10:03:00,2499.25,2500,2499,2499.75,4073,420,2499.55,0
9/26/2017,10:04:00,2500,2500,2499,2499.25,3581,343,2499.325,0
9/26/2017,10:05:00,2499,2500,2499,2499.5,3782,302,2499.5,0
9/26/2017,10:06:00,2499.5,2500.5,2499.25,2500.5,4672,303,2499.775,0
9/26/2017,10:07:00,2500.5,2500.5,2499.75,2500.25,1700,160,2500.075,0
9/26/2017,10:08:00,2500.25,2500.75,2500,2500.25,1959,168,2500.425,0
9/26/2017,10:09:00,2500.5,2500.5,2499.75,2500,2094,204,2500.025,0
9/26/2017,10:10:00,2500.25,2501,2500.25,2500.75,3528,267,2500.55,0
9/26/2017,10:11:00,2501,2501,2500.5,2500.75,1621,136,2500.8,0
9/26/2017,10:12:00,2500.75,2501,2500.25,2500.5,1820,188,2500.7,0
9/26/2017,10:13:00,2500.5,2500.75,2500.25,2500.25,1034,122,2500.5,0
9/26/2017,10:14:00,2500.25,2500.5,2500,2500.5,1853,192,2500.375,0
9/26/2017,10:15:00,2500.25,2500.75,2500,2500.5,1488,95,2500.4,0
9/26/2017,10:16:00,2500.5,2500.75,2500.25,2500.75,1861,234,2500.6,0
9/26/2017,10:17:00,2500.75,2500.75,2500.25,2500.25,951,130,2500.5,0
9/26/2017,10:18:00,2500.5,2500.75,2500.25,2500.75,834,83,2500.5,0
9/26/2017,10:19:00,2500.5,2500.75,2500.5,2500.5,1421,185,2500.5,0
9/26/2017,10:20:00,2500.5,2500.75,2500.25,2500.75,1156,134,2500.675,0
9/26/2017,10:21:00,2500.75,2500.75,2500,2500.25,1846,172,2500.275,0
9/26/2017,10:22:00,2500.25,2500.5,2500,2500.25,562,81,2500.3,0
9/26/2017,10:23:00,2500.5,2500.5,2499.75,2500,1499,165,2500.1,0
9/26/2017,10:24:00,2499.75,2499.75,2499.5,2499.5,1581,147,2499.7,0
9/26/2017,10:25:00,2499.5,2500.25,2499.5,2500.25,1997,144,2499.975,0
9/26/2017,10:26:00,2500,2500,2499.5,2500,987,106,2499.8,0
9/26/2017,10:27:00,2499.75,2500,2499.75,2499.75,1109,95,2499.75,0
9/26/2017,10:28:00,2499.75,2499.75,2498.75,2499,3498,413,2499.25,0
9/26/2017,10:29:00,2499.25,2499.5,2499,2499,1297,161,2499.15,0
9/26/2017,10:30:00,2499,2499.5,2498.75,2499.25,4006,218,2499.075,0
9/26/2017,10:31:00,2499.25,2499.25,2498,2498.25,6799,496,2498.475,0
9/26/2017,10:32:00,2498.25,2498.5,2497.5,2498,6175,518,2497.875,0
9/26/2017,10:33:00,2497.75,2498,2497.75,2497.75,1237,176,2497.8,0
9/26/2017,10:34:00,2498,2498,2497.5,2497.5,1540,190,2497.775,0
9/26/2017,10:35:00,2497.5,2498,2497.5,2497.75,2130,191,2497.775,0
9/26/2017,10:36:00,2497.75,2498,2497.5,2497.75,1637,187,2497.725,0
9/26/2017,10:37:00,2497.5,2498,2497.5,2498,280,61,2497.825,0
9/26/2017,10:38:00,2498,2498.25,2497.75,2498,974,125,2497.975,0
9/26/2017,10:39:00,2498,2498.75,2498,2498,2841,212,2498.375,0
9/26/2017,10:40:00,2498.25,2498.25,2498,2498,1715,239,2498.125,0
9/26/2017,10:41:00,2498,2498.75,2498,2498.75,3005,235,2498.475,0
9/26/2017,10:42:00,2498.5,2499,2498.5,2498.75,2057,150,2498.75,0
9/26/2017,10:43:00,2499,2499,2498.5,2498.5,842,90,2498.75,0
9/26/2017,10:44:00,2498.5,2499.25,2498.5,2499.25,2364,247,2498.675,0
9/26/2017,10:45:00,2499,2499.25,2498.5,2498.5,3661,333,2498.675,0
9/26/2017,10:46:00,2498.25,2498.75,2498.25,2498.75,1663,123,2498.55,0
9/26/2017,10:47:00,2498.5,2498.5,2497.5,2497.75,2502,275,2498.05,0
9/26/2017,10:48:00,2497.5,2498,2497.25,2497.25,1888,243,2497.6,0
9/26/2017,10:49:00,2497.25,2497.5,2496.5,2496.75,4720,497,2497.075,0
9/26/2017,10:50:00,2496.5,2497,2496.5,2496.75,3290,227,2496.625,0
9/26/2017,10:51:00,2496.75,2497.5,2496.5,2497,3138,370,2497.225,0
9/26/2017,10:52:00,2497.25,2497.5,2497,2497,2189,144,2497.225,0
9/26/2017,10:53:00,2497,2497.75,2497,2497.75,1922,232,2497.4,0
9/26/2017,10:54:00,2497.75,2497.75,2497,2497,1382,147,2497.35,0
9/26/2017,10:55:00,2497,2497.25,2496.25,2496.75,2748,308,2496.775,0
9/26/2017,10:56:00,2496.75,2496.75,2496.25,2496.75,2279,214,2496.5,0
9/26/2017,10:57:00,2496.75,2497,2496.25,2496.75,3484,246,2496.7,0
9/26/2017,10:58:00,2496.75,2497,2495.25,2495.5,7642,666,2496.05,0
9/26/2017,10:59:00,2495.5,2496,2495.25,2495.75,1876,210,2495.775,0
9/26/2017,11:00:00,2495.75,2496,2495,2495.5,3422,302,2495.275,0
9/26/2017,11:01:00,2495.5,2495.75,2495.25,2495.5,3294,206,2495.65,0
9/26/2017,11:02:00,2495.25,2495.5,2494.75,2494.75,3534,316,2495.075,0
9/26/2017,11:03:00,2495,2496,2494.75,2495.75,3577,273,2495.475,0
9/26/2017,11:04:00,2495.75,2496.5,2495.5,2496.25,2207,242,2496.1,0
9/26/2017,11:05:00,2496.25,2496.25,2495.75,2496,2406,225,2496.05,0
9/26/2017,11:06:00,2495.75,2496,2495.25,2495.75,2120,203,2495.6,0
9/26/2017,11:07:00,2496,2496,2495.5,2495.5,949,96,2495.775,0
9/26/2017,11:08:00,2495.5,2495.75,2495.25,2495.75,1741,130,2495.4,0
9/26/2017,11:09:00,2495.75,2495.75,2494.75,2495,6952,429,2495,0
9/26/2017,11:10:00,2495,2495.25,2494.25,2494.5,3827,307,2494.65,0
9/26/2017,11:11:00,2494.75,2495,2494.5,2494.75,1903,133,2494.75,0
9/26/2017,11:12:00,2495,2495.5,2494.75,2495,2910,291,2495.2,0
9/26/2017,11:13:00,2495,2495.25,2494.75,2495,2210,224,2494.925,0
9/26/2017,11:14:00,2495,2495,2494.5,2494.5,1491,131,2494.775,0
9/26/2017,11:15:00,2494.5,2495.5,2494.5,2495.5,2205,274,2495.075,0
9/26/2017,11:16:00,2495.5,2495.75,2495.25,2495.5,2283,168,2495.6,0
9/26/2017,11:17:00,2495.5,2495.5,2495,2495.25,1597,137,2495.375,0
9/26/2017,11:18:00,2495.25,2495.25,2494.75,2495,1316,128,2495.05,0
9/26/2017,11:19:00,2495,2495.75,2494.75,2495.75,1778,88,2495.15,0
9/26/2017,11:20:00,2495.75,2496,2495.5,2496,2401,200,2495.75,0
9/26/2017,11:21:00,2495.75,2496,2495.5,2496,1561,123,2495.65,0
9/26/2017,11:22:00,2495.75,2496,2495.75,2495.75,1028,110,2495.825,0
9/26/2017,11:23:00,2496,2496,2495.5,2495.5,514,54,2495.7,0
9/26/2017,11:24:00,2495.5,2495.75,2495.25,2495.25,808,139,2495.45,0
9/26/2017,11:25:00,2495.25,2495.25,2494.25,2494.25,3590,391,2494.825,0
9/26/2017,11:26:00,2494.25,2494.5,2493.5,2493.5,5327,542,2494,0
9/26/2017,11:27:00,2493.75,2493.75,2492.25,2493.25,10517,990,2492.825,0
9/26/2017,11:28:00,2493.5,2493.5,2492.5,2493,6020,345,2492.9,0
9/26/2017,11:29:00,2493,2494,2493,2493.75,4288,436,2493.525,0
9/26/2017,11:30:00,2493.75,2494,2493.25,2493.25,3961,384,2493.55,0
9/26/2017,11:31:00,2493.25,2494.25,2493.25,2494.25,3250,245,2493.8,0
9/26/2017,11:32:00,2494,2494.75,2494,2494.75,1988,275,2494.4,0
9/26/2017,11:33:00,2494.5,2494.75,2494.25,2494.5,1037,91,2494.475,0
9/26/2017,11:34:00,2494.5,2495.25,2494.25,2495,3079,269,2494.9,0
9/26/2017,11:35:00,2495.25,2495.25,2494.75,2494.75,1620,165,2494.925,0
9/26/2017,11:36:00,2495,2495.25,2494.75,2495,1694,151,2495,0
9/26/2017,11:37:00,2495,2495,2494.75,2494.75,260,28,2494.875,0
9/26/2017,11:38:00,2494.75,2495.5,2494.75,2495.5,1443,149,2495.15,0
9/26/2017,11:39:00,2495.5,2495.75,2495.25,2495.5,1595,143,2495.525,0
9/26/2017,11:40:00,2495.5,2496,2495.5,2496,805,101,2495.8,0
9/26/2017,11:41:00,2496,2496,2495.75,2495.75,308,57,2495.875,0
9/26/2017,11:42:00,2496,2496,2495.25,2495.75,1794,241,2495.6,0
9/26/2017,11:43:00,2495.75,2495.75,2495.25,2495.25,1907,77,2495.425,0
9/26/2017,11:44:00,2495.25,2495.5,2495.25,2495.5,300,32,2495.4,0
9/26/2017,11:45:00,2495.5,2495.5,2495,2495.5,1262,89,2495.225,0
9/26/2017,11:46:00,2495.5,2495.5,2495.25,2495.25,1958,150,2495.325,0
9/26/2017,11:47:00,2495,2496.25,2495,2496,4587,290,2495.775,0
9/26/2017,11:48:00,2496,2496,2495.75,2496,476,91,2495.975,0
9/26/2017,11:49:00,2495.75,2496,2495.5,2495.5,1812,176,2495.75,0
9/26/2017,11:50:00,2495.5,2496,2495.5,2495.5,805,88,2495.75,0
9/26/2017,11:51:00,2495.75,2495.75,2495.5,2495.5,424,63,2495.75,0
9/26/2017,11:52:00,2495.75,2495.75,2495,2495.5,1704,161,2495.475,0
9/26/2017,11:53:00,2495.5,2495.5,2495.25,2495.25,841,29,2495.325,0
9/26/2017,11:54:00,2495.25,2495.5,2495.25,2495.25,934,107,2495.25,0
9/26/2017,11:55:00,2495,2495.25,2494.25,2494.75,3643,385,2494.675,0
9/26/2017,11:56:00,2494.75,2495.75,2494.75,2495.5,1853,157,2495.25,0
9/26/2017,11:57:00,2495.5,2495.5,2495,2495.25,956,78,2495.25,0
9/26/2017,11:58:00,2495.25,2495.5,2495.25,2495.5,1056,87,2495.25,0
9/26/2017,11:59:00,2495.25,2496,2495.25,2495.75,1589,88,2495.675,0
9/26/2017,12:00:00,2495.75,2496,2495.75,2495.75,503,75,2495.825,0
9/26/2017,12:01:00,2495.75,2496.75,2495.75,2496.75,4171,408,2496.35,0
9/26/2017,12:02:00,2496.75,2497,2496.5,2496.75,2709,268,2496.775,0
9/26/2017,12:03:00,2496.75,2497,2496.5,2496.75,1514,151,2496.725,0
9/26/2017,12:04:00,2496.5,2496.75,2496.25,2496.5,1038,109,2496.475,0
9/26/2017,12:05:00,2496.75,2497.25,2496.25,2496.25,3571,297,2496.65,0
9/26/2017,12:06:00,2496.5,2496.5,2496.25,2496.5,494,63,2496.5,0
9/26/2017,12:07:00,2496.5,2496.75,2496,2496.25,2176,206,2496.35,0
9/26/2017,12:08:00,2496.25,2496.5,2496,2496,933,72,2496.25,0
9/26/2017,12:09:00,2496.25,2496.25,2496,2496.25,640,72,2496.175,0
9/26/2017,12:10:00,2496.25,2496.5,2496,2496,960,75,2496.225,0
9/26/2017,12:11:00,2496.25,2496.5,2496,2496,744,54,2496.25,0
9/26/2017,12:12:00,2496.25,2496.25,2496,2496,71,22,2496.175,0
9/26/2017,12:13:00,2496,2496.25,2495.75,2496,975,75,2496,0
9/26/2017,12:14:00,2496.25,2496.25,2495.75,2495.75,1643,81,2496,0
9/26/2017,12:15:00,2496,2496,2495.75,2496,244,54,2495.975,0
9/26/2017,12:16:00,2496,2496.25,2495.75,2495.75,829,66,2495.95,0
9/26/2017,12:17:00,2496,2496.25,2495.75,2496,901,69,2496,0
9/26/2017,12:18:00,2496,2496,2495.75,2495.75,544,45,2495.975,0
9/26/2017,12:19:00,2495.75,2496,2495.75,2495.75,421,40,2495.8,0
9/26/2017,12:20:00,2496,2496.25,2495.75,2496,851,88,2495.975,0
9/26/2017,12:21:00,2496.25,2496.25,2495.75,2496,1256,49,2496,0
9/26/2017,12:22:00,2496,2496,2495.75,2496,122,29,2495.975,0
9/26/2017,12:23:00,2496,2496,2495.75,2496,127,37,2495.975,0
9/26/2017,12:24:00,2496,2496,2495.75,2496,132,40,2495.95,0
9/26/2017,12:25:00,2495.75,2496,2495.5,2495.5,1100,97,2495.775,0
9/26/2017,12:26:00,2495.5,2496,2495.5,2495.75,2138,174,2495.775,0
9/26/2017,12:27:00,2495.75,2495.75,2495.25,2495.25,663,83,2495.5,0
9/26/2017,12:28:00,2495.25,2496.5,2494.5,2496.5,8371,436,2495.5,0
9/26/2017,12:29:00,2496.5,2497,2496,2497,2876,279,2496.475,0
9/26/2017,12:30:00,2497,2497.75,2496.75,2497.5,4675,474,2497.225,0
9/26/2017,12:31:00,2497.5,2497.75,2497.25,2497.25,1884,143,2497.5,0
9/26/2017,12:32:00,2497.5,2497.5,2496.75,2497,2988,264,2497.075,0
9/26/2017,12:33:00,2497,2497,2496.25,2496.75,2034,158,2496.7,0
9/26/2017,12:34:00,2496.75,2496.75,2496.25,2496.25,2991,241,2496.425,0
9/26/2017,12:35:00,2496.25,2496.75,2496.25,2496.5,1603,169,2496.525,0
9/26/2017,12:36:00,2496.5,2497,2496.25,2496.25,920,112,2496.6,0
9/26/2017,12:37:00,2496.5,2496.5,2495,2495.5,4187,368,2495.65,0
9/26/2017,12:38:00,2495.5,2495.75,2494.75,2494.75,1304,169,2495.15,0
9/26/2017,12:39:00,2494.75,2495.25,2494.25,2495,4332,374,2494.675,0
9/26/2017,12:40:00,2494.75,2495,2494.25,2494.25,2261,271,2494.625,0
9/26/2017,12:41:00,2494.5,2495,2494.25,2495,1825,181,2494.625,0
9/26/2017,12:42:00,2495,2495,2494.25,2494.75,1509,219,2494.65,0
9/26/2017,12:43:00,2494.75,2495.5,2494.75,2495.5,2080,192,2495.125,0
9/26/2017,12:44:00,2495.5,2496,2495.25,2495.75,1582,202,2495.625,0
9/26/2017,12:45:00,2495.75,2496,2495.25,2495.5,1828,139,2495.625,0
9/26/2017,12:46:00,2495.5,2495.5,2495,2495.25,1050,76,2495.325,0
9/26/2017,12:47:00,2495.25,2495.25,2494.5,2495,1177,105,2494.875,0
9/26/2017,12:48:00,2495,2495.25,2495,2495.25,1401,143,2495.1,0
9/26/2017,12:49:00,2495.25,2496.5,2495.25,2496.5,2477,184,2495.9,0
9/26/2017,12:50:00,2496.25,2497.25,2496.25,2497,2930,338,2496.725,0
9/26/2017,12:51:00,2497.25,2497.25,2496.75,2496.75,2078,226,2496.925,0
9/26/2017,12:52:00,2496.75,2496.75,2496.25,2496.5,1448,152,2496.55,0
9/26/2017,12:53:00,2496.25,2496.75,2496.25,2496.25,1661,172,2496.5,0
9/26/2017,12:54:00,2496.5,2496.5,2496.25,2496.25,864,124,2496.5,0
9/26/2017,12:55:00,2496.25,2496.25,2496,2496.25,309,55,2496.2,0
9/26/2017,12:56:00,2496,2496.75,2496,2496.5,1475,98,2496.35,0
9/26/2017,12:57:00,2496.5,2496.5,2496,2496,1409,143,2496.35,0
9/26/2017,12:58:00,2496,2496.5,2496,2496.25,756,109,2496.3,0
9/26/2017,12:59:00,2496,2496.25,2495.75,2496.25,893,98,2496.1,0
9/26/2017,13:00:00,2496.25,2496.5,2496,2496,1803,197,2496.15,0
9/26/2017,13:01:00,2496,2496.5,2496,2496.5,1065,95,2496.475,0
9/26/2017,13:02:00,2496.5,2497,2496.25,2496.75,1762,167,2496.75,0
9/26/2017,13:03:00,2496.75,2496.75,2496.25,2496.5,740,61,2496.55,0
9/26/2017,13:04:00,2496.5,2496.75,2496.5,2496.75,752,99,2496.525,0
9/26/2017,13:05:00,2496.75,2496.75,2496.5,2496.75,378,61,2496.725,0
9/26/2017,13:06:00,2496.5,2496.75,2496.25,2496.25,1306,119,2496.375,0
9/26/2017,13:07:00,2496.25,2496.75,2496.25,2496.75,2044,136,2496.575,0
9/26/2017,13:08:00,2496.75,2496.75,2496.5,2496.5,473,47,2496.725,0
9/26/2017,13:09:00,2496.75,2497.25,2496.75,2497,1205,113,2496.95,0
9/26/2017,13:10:00,2497,2497,2496.25,2496.75,1059,73,2496.6,0
9/26/2017,13:11:00,2496.5,2497,2496.5,2497,1297,116,2496.65,0
9/26/2017,13:12:00,2497,2497.25,2497,2497,166,33,2497.05,0
9/26/2017,13:13:00,2497.25,2497.75,2497,2497.75,3387,359,2497.525,0
9/26/2017,13:14:00,2497.75,2497.75,2497.25,2497.5,1133,125,2497.525,0
9/26/2017,13:15:00,2497.75,2498.25,2497.75,2497.75,5526,447,2497.975,0
9/26/2017,13:16:00,2497.75,2498,2497.5,2497.75,1592,137,2497.75,0
9/26/2017,13:17:00,2498,2498,2497.75,2497.75,318,45,2497.85,0
9/26/2017,13:18:00,2497.75,2498,2497.5,2497.5,858,95,2497.75,0
9/26/2017,13:19:00,2497.75,2497.75,2497.25,2497.5,1073,81,2497.525,0
9/26/2017,13:20:00,2497.75,2497.75,2497.5,2497.5,1492,114,2497.7,0
9/26/2017,13:21:00,2497.5,2497.5,2497.25,2497.5,670,44,2497.5,0
9/26/2017,13:22:00,2497.5,2497.5,2497.25,2497.5,1127,65,2497.425,0
9/26/2017,13:23:00,2497.5,2497.75,2497.25,2497.5,844,37,2497.475,0
9/26/2017,13:24:00,2497.5,2498,2497.25,2497.25,1542,100,2497.6,0
9/26/2017,13:25:00,2497.5,2497.75,2497.25,2497.75,234,15,2497.5,0
9/26/2017,13:26:00,2497.5,2497.5,2497.25,2497.25,279,42,2497.4,0
9/26/2017,13:27:00,2497.25,2497.75,2497.25,2497.75,1619,151,2497.525,0
9/26/2017,13:28:00,2497.5,2498,2497.5,2497.5,1016,99,2497.675,0
9/26/2017,13:29:00,2497.5,2497.5,2497,2497.25,1323,117,2497.375,0
9/26/2017,13:30:00,2497.5,2497.75,2497.5,2497.75,1058,104,2497.65,0
9/26/2017,13:31:00,2497.75,2498,2497.75,2497.75,148,50,2497.925,0
9/26/2017,13:32:00,2498,2498.25,2497.75,2498.25,1094,131,2497.975,0
9/26/2017,13:33:00,2498.25,2498.25,2498,2498.25,177,58,2498.2,0
9/26/2017,13:34:00,2498,2498.25,2497.75,2497.75,2804,256,2498,0
9/26/2017,13:35:00,2498,2498.25,2497.75,2498.25,955,113,2498.025,0
9/26/2017,13:36:00,2498.25,2498.25,2497.75,2498,750,46,2498.025,0
9/26/2017,13:37:00,2497.75,2498,2497.75,2497.75,1053,113,2497.75,0
9/26/2017,13:38:00,2497.75,2498,2497.25,2497.25,805,114,2497.575,0
9/26/2017,13:39:00,2497.25,2498,2497.25,2497.75,1115,95,2497.55,0
9/26/2017,13:40:00,2497.75,2498.25,2497.75,2498.25,972,73,2498.175,0
9/26/2017,13:41:00,2498.25,2498.5,2498,2498,1077,129,2498.25,0
9/26/2017,13:42:00,2498,2498.5,2498,2498.5,1295,131,2498.1,0
9/26/2017,13:43:00,2498.25,2498.75,2498.25,2498.75,831,207,2498.65,0
9/26/2017,13:44:00,2498.75,2498.75,2498.5,2498.5,519,94,2498.65,0
9/26/2017,13:45:00,2498.75,2498.75,2497.75,2498,2557,241,2498.175,0
9/26/2017,13:46:00,2498.25,2498.5,2498,2498.5,345,25,2498.225,0
9/26/2017,13:47:00,2498.5,2498.75,2498.25,2498.5,714,78,2498.575,0
9/26/2017,13:48:00,2498.75,2498.75,2498.25,2498.5,1134,63,2498.5,0
9/26/2017,13:49:00,2498.5,2498.5,2498,2498,738,75,2498.225,0
9/26/2017,13:50:00,2498,2498.5,2498,2498.25,820,83,2498.25,0
9/26/2017,13:51:00,2498.5,2498.75,2498.25,2498.25,1271,136,2498.425,0
9/26/2017,13:52:00,2498.25,2498.75,2498.25,2498.75,1140,58,2498.5,0
9/26/2017,13:53:00,2498.5,2498.75,2498.25,2498.25,898,55,2498.675,0
9/26/2017,13:54:00,2498.5,2499,2498.5,2498.75,2681,107,2498.825,0
9/26/2017,13:55:00,2499,2499.25,2498.75,2498.75,2017,169,2498.95,0
9/26/2017,13:56:00,2498.75,2499,2498.5,2498.5,1606,180,2498.7,0
9/26/2017,13:57:00,2498.5,2498.75,2498.5,2498.5,98,34,2498.5,0
9/26/2017,13:58:00,2498.5,2498.75,2498.25,2498.25,944,99,2498.5,0
9/26/2017,13:59:00,2498.25,2498.5,2498.25,2498.5,326,69,2498.45,0
9/26/2017,14:00:00,2498.5,2499,2498.5,2498.75,1614,176,2498.7,0
9/26/2017,14:01:00,2498.75,2499,2498.75,2499,980,77,2498.75,0
9/26/2017,14:02:00,2498.75,2498.75,2498.5,2498.5,715,81,2498.625,0
9/26/2017,14:03:00,2498.25,2498.5,2497.75,2498,1703,143,2498.125,0
9/26/2017,14:04:00,2497.75,2498,2497.75,2498,1658,190,2498,0
9/26/2017,14:05:00,2498.25,2498.25,2498,2498,93,20,2498.025,0
9/26/2017,14:06:00,2498,2498.25,2497.5,2497.5,1315,93,2497.825,0
9/26/2017,14:07:00,2497.75,2497.75,2497.25,2497.25,2039,156,2497.425,0
9/26/2017,14:08:00,2497.25,2497.75,2497.25,2497.5,1261,131,2497.5,0
9/26/2017,14:09:00,2497.75,2497.75,2497.25,2497.5,923,73,2497.525,0
9/26/2017,14:10:00,2497.5,2497.75,2497.25,2497.5,1699,150,2497.5,0
9/26/2017,14:11:00,2497.5,2497.75,2497.5,2497.75,643,44,2497.5,0
9/26/2017,14:12:00,2497.75,2497.75,2497.25,2497.5,797,72,2497.4,0
9/26/2017,14:13:00,2497.25,2497.75,2497.25,2497.5,1321,123,2497.5,0
9/26/2017,14:14:00,2497.25,2497.5,2497,2497,3434,207,2497.25,0
9/26/2017,14:15:00,2497.25,2497.25,2496.75,2496.75,679,103,2496.95,0
9/26/2017,14:16:00,2496.75,2497.25,2496.75,2497.25,517,56,2497,0
9/26/2017,14:17:00,2497,2497,2496.75,2496.75,535,61,2496.95,0
9/26/2017,14:18:00,2497,2497,2496.5,2496.75,1429,135,2496.75,0
9/26/2017,14:19:00,2496.75,2497,2496.5,2497,1320,172,2496.75,0
9/26/2017,14:20:00,2496.75,2497.5,2496.75,2497.25,2184,204,2497.2,0
9/26/2017,14:21:00,2497.25,2498,2497.25,2498,3047,212,2497.575,0
9/26/2017,14:22:00,2498,2498,2497.25,2497.5,2592,207,2497.75,0
9/26/2017,14:23:00,2497.25,2497.25,2497,2497,720,28,2497.075,0
9/26/2017,14:24:00,2497,2497.5,2497,2497.25,891,92,2497.225,0
9/26/2017,14:25:00,2497.25,2497.5,2497.25,2497.25,1288,157,2497.35,0
9/26/2017,14:26:00,2497,2497,2496.75,2496.75,595,63,2496.975,0
9/26/2017,14:27:00,2496.75,2497.25,2496.75,2497.25,450,65,2496.975,0
9/26/2017,14:28:00,2497.25,2497.25,2496.75,2497.25,819,64,2497,0
9/26/2017,14:29:00,2497,2497.25,2496.75,2497,552,52,2496.975,0
9/26/2017,14:30:00,2497,2497.5,2497,2497,1210,95,2497.1,0
9/26/2017,14:31:00,2497,2497.25,2496.5,2496.75,1885,92,2496.975,0
9/26/2017,14:32:00,2496.75,2497,2496.5,2496.75,738,69,2496.75,0
9/26/2017,14:33:00,2496.75,2497.25,2496.75,2497.25,1314,124,2497.15,0
9/26/2017,14:34:00,2497,2497.25,2496.75,2496.75,519,67,2496.825,0
9/26/2017,14:35:00,2497,2497,2496.5,2496.75,1903,157,2496.65,0
9/26/2017,14:36:00,2496.75,2496.75,2496.5,2496.5,374,54,2496.75,0
9/26/2017,14:37:00,2496.5,2497,2496.5,2496.75,421,81,2496.725,0
9/26/2017,14:38:00,2496.75,2496.75,2496.25,2496.25,914,114,2496.525,0
9/26/2017,14:39:00,2496.5,2496.75,2496.25,2496.5,1075,110,2496.5,0
9/26/2017,14:40:00,2496.25,2496.5,2496.25,2496.25,1040,76,2496.25,0
9/26/2017,14:41:00,2496.25,2496.5,2496.25,2496.25,580,76,2496.25,0
9/26/2017,14:42:00,2496.25,2496.75,2496.25,2496.75,1595,87,2496.325,0
9/26/2017,14:43:00,2496.5,2496.75,2496.25,2496.5,2245,132,2496.6,0
9/26/2017,14:44:00,2496.5,2496.5,2496.25,2496.5,586,61,2496.3,0
9/26/2017,14:45:00,2496.5,2496.5,2496.25,2496.25,77,31,2496.375,0
9/26/2017,14:46:00,2496.5,2496.5,2496.25,2496.5,1332,53,2496.375,0
9/26/2017,14:47:00,2496.75,2497,2496.5,2496.75,1415,155,2496.75,0
9/26/2017,14:48:00,2496.75,2497.25,2496.5,2496.75,1745,156,2496.85,0
9/26/2017,14:49:00,2496.75,2496.75,2496.5,2496.75,1255,134,2496.675,0
9/26/2017,14:50:00,2496.75,2497.75,2496.75,2497.75,1920,229,2497.175,0
9/26/2017,14:51:00,2497.75,2497.75,2497,2497,1672,133,2497.425,0
9/26/2017,14:52:00,2497,2497.25,2496.75,2496.75,376,69,2496.975,0
9/26/2017,14:53:00,2496.75,2497,2496.75,2496.75,690,53,2496.75,0
9/26/2017,14:54:00,2496.75,2497,2496.75,2497,1088,84,2497,0
9/26/2017,14:55:00,2497,2497.25,2496.75,2497,647,52,2497,0
