Date,Time,Open,High,Low,Close,Volume,Count,WAP,HasGaps
7/14/2017,10:35:00,2449,2449.75,2449,2449.5,5576,794,2449.45,0
7/14/2017,10:40:00,2449.75,2449.75,2449,2449.25,3862,494,2449.4,0
7/14/2017,10:45:00,2449,2449.75,2449,2449.25,5512,652,2449.3,0
7/14/2017,10:50:00,2449.25,2450,2449.25,2449.75,8479,705,2449.825,0
7/14/2017,10:55:00,2450,2450.25,2449.25,2449.5,7364,866,2449.725,0
7/14/2017,11:00:00,2449.5,2449.75,2448,2448,13098,1210,2448.675,0
7/14/2017,11:05:00,2448,2449.5,2447.75,2449,13052,1271,2448.75,0
7/14/2017,11:10:00,2448.75,2450.25,2448.75,2449,16966,1447,2449.525,0
7/14/2017,11:15:00,2449.25,2449.75,2448.25,2448.5,10305,851,2449.075,0
7/14/2017,11:20:00,2448.5,2449.5,2448.25,2449.5,4274,559,2448.875,0
7/14/2017,11:25:00,2449.5,2449.5,2448.75,2449.25,4841,664,2449.075,0
7/14/2017,11:30:00,2449,2449.5,2448.75,2449.25,5985,560,2449.3,0
7/14/2017,11:35:00,2449.25,2449.75,2449,2449.5,6418,551,2449.375,0
7/14/2017,11:40:00,2449.5,2450,2449.25,2449.75,3803,334,2449.65,0
7/14/2017,11:45:00,2449.75,2450,2449.5,2450,2709,305,2449.725,0
7/14/2017,11:50:00,2449.75,2450,2449.25,2449.75,4535,382,2449.625,0
7/14/2017,11:55:00,2449.75,2450.25,2449.5,2450,7123,496,2449.9,0
7/14/2017,12:00:00,2450,2450,2449.25,2449.75,4710,422,2449.525,0
7/14/2017,12:05:00,2449.75,2449.75,2449.25,2449.5,2634,287,2449.55,0
7/14/2017,12:10:00,2449.75,2450,2449.5,2449.75,1991,205,2449.8,0
7/14/2017,12:15:00,2450,2450,2449.5,2450,2690,198,2449.775,0
7/14/2017,12:20:00,2450,2450.25,2449.75,2450,4796,320,2450,0
7/14/2017,12:25:00,2450.25,2451,2450,2450.75,16486,1320,2450.7,0
7/14/2017,12:30:00,2450.75,2451,2450.75,2451,2284,288,2450.975,0
7/14/2017,12:35:00,2450.75,2452.75,2450.75,2452.5,18394,1590,2451.875,0
7/14/2017,12:40:00,2452.25,2452.75,2452.25,2452.25,4241,673,2452.5,0
7/14/2017,12:45:00,2452.5,2452.75,2452,2452.5,7258,585,2452.425,0
7/14/2017,12:50:00,2452.75,2454,2452.5,2454,16691,1282,2453.2,0
7/14/2017,12:55:00,2454,2454.25,2453,2453.25,7874,806,2453.6,0
7/14/2017,13:00:00,2453,2453.75,2452.75,2453.5,7473,615,2453.2,0
7/14/2017,13:05:00,2453.5,2454.5,2453.5,2453.75,6859,829,2453.975,0
7/14/2017,13:10:00,2453.75,2454.5,2453.5,2454.25,7491,499,2454.125,0
7/14/2017,13:15:00,2454,2454.75,2454,2454.5,4883,540,2454.35,0
7/14/2017,13:20:00,2454.75,2455.5,2454.5,2454.5,10500,886,2454.975,0
7/14/2017,13:25:00,2454.75,2455.25,2454.5,2455,3359,382,2454.975,0
7/14/2017,13:30:00,2455.25,2455.75,2454.25,2454.5,11443,912,2454.875,0
7/14/2017,13:35:00,2454.75,2455,2454.25,2454.75,2763,258,2454.725,0
7/14/2017,13:40:00,2454.5,2455,2454.5,2454.75,4285,354,2454.75,0
7/14/2017,13:45:00,2454.5,2455.5,2454.5,2455,6723,444,2455.1,0
7/14/2017,13:50:00,2455,2456,2455,2456,8958,793,2455.6,0
7/14/2017,13:55:00,2456,2456.5,2455.75,2456.5,8883,760,2456.2,0
7/14/2017,14:00:00,2456.5,2456.75,2456,2456.25,8159,630,2456.4,0
7/14/2017,14:05:00,2456.25,2457,2456,2456.5,10672,764,2456.55,0
7/14/2017,14:10:00,2456.5,2457.5,2456.25,2457.25,12017,818,2457.05,0
7/14/2017,14:15:00,2457.25,2457.75,2457.25,2457.5,9230,767,2457.5,0
7/14/2017,14:20:00,2457.5,2457.75,2457,2457.25,6371,524,2457.375,0
7/14/2017,14:25:00,2457.5,2457.75,2457,2457.25,7497,585,2457.35,0
7/14/2017,14:30:00,2457.25,2457.5,2457,2457,2226,380,2457.2,0
7/14/2017,14:35:00,2457,2457.5,2456.5,2457,8881,764,2456.975,0
7/14/2017,14:40:00,2457.25,2457.25,2456.25,2456.5,6650,591,2456.725,0
7/14/2017,14:45:00,2456.75,2457,2456.5,2456.75,6224,545,2456.675,0
7/14/2017,14:50:00,2456.5,2457,2456.5,2456.5,2786,407,2456.625,0
7/14/2017,14:55:00,2456.5,2456.75,2456.25,2456.25,2243,324,2456.475,0
7/14/2017,15:00:00,2456.25,2457.25,2456.25,2457,7491,625,2456.85,0
7/14/2017,15:05:00,2457.25,2457.75,2456.75,2457.25,8650,568,2457.225,0
7/14/2017,15:10:00,2457.5,2457.75,2457.25,2457.75,5400,562,2457.5,0
7/14/2017,15:15:00,2457.75,2458.5,2457.5,2458.5,9782,1035,2457.975,0
7/14/2017,15:20:00,2458.5,2459.25,2458.25,2459,9917,1022,2458.775,0
7/14/2017,15:25:00,2459,2459.75,2459,2459.25,9937,1000,2459.35,0
7/14/2017,15:30:00,2459.25,2459.75,2459.25,2459.5,8275,617,2459.45,0
7/14/2017,15:35:00,2459.5,2460.75,2459.5,2460.5,18856,1393,2460.05,0
7/14/2017,15:40:00,2460.75,2461.25,2459.5,2459.5,19049,1434,2460.325,0
7/14/2017,15:45:00,2459.75,2459.75,2458.75,2459,13647,1104,2459.225,0
7/14/2017,15:50:00,2458.75,2459.25,2456.75,2456.75,39892,2132,2457.825,0
7/14/2017,15:55:00,2457,2457.75,2455,2456.25,120771,5595,2456.375,0
7/14/2017,16:00:00,2456.25,2456.5,2455.25,2455.75,49952,2706,2455.875,0
7/14/2017,16:05:00,2455.75,2456,2455.25,2456,9081,750,2455.725,0
7/14/2017,16:10:00,2455.75,2456.5,2455.5,2456.25,14024,1229,2455.95,0
7/14/2017,16:30:00,2456.5,2456.75,2456,2456.25,2670,174,2456.45,0
7/14/2017,16:35:00,2456.5,2456.5,2456,2456,928,89,2456.2,0
7/14/2017,16:40:00,2456.25,2456.75,2456.25,2456.5,1237,77,2456.45,0
7/14/2017,16:45:00,2456.5,2457,2456.25,2457,772,98,2456.625,0
7/14/2017,16:50:00,2457,2457.5,2456.75,2457.5,886,109,2457.1,0
7/14/2017,16:55:00,2457.5,2457.75,2457,2457.5,1534,177,2457.375,0
7/17/2017,9:30:00,2455.75,2456.5,2454.75,2455.5,23625,2264,2455.375,0
7/17/2017,9:35:00,2455.75,2456.25,2455,2456,13629,1436,2455.6,0
7/17/2017,9:40:00,2456,2457,2454.25,2457,15950,2033,2455.575,0
7/17/2017,9:45:00,2456.75,2458,2456.75,2457.25,14161,1522,2457.375,0
7/17/2017,9:50:00,2457,2457.75,2456.5,2457,13373,1248,2457.125,0
7/17/2017,9:55:00,2457.25,2458,2457,2457.75,7359,822,2457.6,0
7/17/2017,10:00:00,2457.75,2458,2456.5,2457.5,10737,1199,2457.275,0
7/17/2017,10:05:00,2457.75,2458.75,2457.5,2458.25,10254,1154,2458.225,0
7/17/2017,10:10:00,2458.25,2458.75,2457.5,2458,10475,1017,2458.1,0
7/17/2017,10:15:00,2458,2458.5,2457.5,2458,7656,731,2458,0
7/17/2017,10:20:00,2458,2459,2457.5,2458.75,8204,844,2458.2,0
7/17/2017,10:25:00,2458.5,2458.75,2457.5,2457.75,9963,913,2458.225,0
7/17/2017,10:30:00,2458,2458.25,2457.25,2457.75,7183,866,2457.8,0
7/17/2017,10:35:00,2457.75,2457.75,2456,2457,15513,1708,2456.8,0
7/17/2017,10:40:00,2457.25,2459,2457,2458.75,17775,1325,2457.8,0
7/17/2017,10:45:00,2458.75,2459,2457.25,2458.75,18979,1561,2458.1,0
7/17/2017,10:50:00,2459,2459,2457.75,2459,9353,1010,2458.6,0
7/17/2017,10:55:00,2458.75,2459.25,2458.25,2459,14045,1373,2458.875,0
7/17/2017,11:00:00,2459,2459.5,2458.75,2459.25,10045,1089,2459.2,0
7/17/2017,11:05:00,2459.25,2460,2458.25,2458.75,17104,1444,2459.2,0
7/17/2017,11:10:00,2458.75,2459.5,2458.25,2459.25,8867,989,2458.975,0
7/17/2017,11:15:00,2459.25,2459.5,2458.5,2459,8399,694,2458.925,0
7/17/2017,11:20:00,2458.75,2459.25,2458.5,2459,7197,669,2458.975,0
7/17/2017,11:25:00,2459.25,2459.5,2458.75,2459,7515,652,2459.1,0
7/17/2017,11:30:00,2459.25,2459.5,2458.25,2458.5,7920,625,2458.825,0
7/17/2017,11:35:00,2458.75,2458.75,2456.25,2456.75,15071,1345,2457.15,0
7/17/2017,11:40:00,2456.75,2457.5,2456.5,2457,8147,670,2457.125,0
7/17/2017,11:45:00,2457.25,2457.75,2456.5,2457.25,5825,575,2457.1,0
7/17/2017,11:50:00,2457.5,2457.75,2456.75,2457,9424,696,2457.15,0
7/17/2017,11:55:00,2457,2457.75,2457,2457.25,3015,359,2457.35,0
7/17/2017,12:00:00,2457.25,2458,2457,2458,6197,542,2457.625,0
7/17/2017,12:05:00,2458,2458.25,2457.5,2458.25,4116,485,2458.025,0
7/17/2017,12:10:00,2458.25,2459.25,2458.25,2458.75,4327,548,2458.725,0
7/17/2017,12:15:00,2458.75,2458.75,2458.5,2458.75,1472,230,2458.725,0
7/17/2017,12:20:00,2458.75,2459,2458.25,2458.5,2820,299,2458.625,0
7/17/2017,12:25:00,2458.75,2459,2457.5,2458.5,11385,881,2458.45,0
7/17/2017,12:30:00,2458.5,2459.25,2458.5,2458.75,7722,534,2458.75,0
7/17/2017,12:35:00,2459,2459.25,2458.25,2458.75,6096,481,2458.875,0
7/17/2017,12:40:00,2458.75,2459,2458.5,2458.75,3870,279,2458.725,0
7/17/2017,12:45:00,2458.5,2459,2458,2458.75,7494,571,2458.575,0
7/17/2017,12:50:00,2458.5,2459.5,2458.5,2459.5,6569,465,2458.975,0
7/17/2017,12:55:00,2459.25,2459.75,2459,2459.25,3312,303,2459.35,0
7/17/2017,13:00:00,2459.25,2459.75,2459,2459,6501,521,2459.4,0
7/17/2017,13:05:00,2458.75,2459.75,2458.5,2459.25,7106,521,2459.15,0
7/17/2017,13:10:00,2459.25,2460.5,2459.25,2460,11694,1259,2460.025,0
7/17/2017,13:15:00,2460.25,2460.25,2459.25,2459.5,8731,657,2459.675,0
7/17/2017,13:20:00,2459.5,2459.5,2458.75,2459,4644,538,2459.025,0
7/17/2017,13:25:00,2459,2459.25,2458.5,2458.5,3781,430,2458.975,0
7/17/2017,13:30:00,2458.5,2459.25,2458.5,2459,6341,526,2458.95,0
7/17/2017,13:35:00,2459,2459.25,2458.75,2459.25,2917,279,2459.025,0
7/17/2017,13:40:00,2459.25,2459.25,2458.75,2459.25,3044,264,2459,0
7/17/2017,13:45:00,2459,2459.25,2458.5,2458.5,2182,209,2458.9,0
7/17/2017,13:50:00,2458.75,2458.75,2457.75,2458,4773,615,2458.175,0
7/17/2017,13:55:00,2458,2458.5,2457.75,2458.25,2982,325,2458.075,0
7/17/2017,14:00:00,2458.25,2458.25,2458,2458.25,1992,182,2458.025,0
7/17/2017,14:05:00,2458.25,2458.5,2457.5,2457.5,4644,445,2458.1,0
7/17/2017,14:10:00,2457.5,2457.75,2456.5,2456.75,14064,1414,2456.825,0
7/17/2017,14:15:00,2456.75,2457.25,2456.5,2457,6916,577,2456.925,0
7/17/2017,14:20:00,2457,2457.5,2456.75,2457.25,3279,369,2457.075,0
7/17/2017,14:25:00,2457,2458,2457,2457.75,5377,393,2457.625,0
7/17/2017,14:30:00,2457.75,2457.75,2456.75,2457,7537,568,2457.25,0
7/17/2017,14:35:00,2457.25,2458.25,2456.5,2457.75,15947,1066,2457.425,0
7/17/2017,14:40:00,2457.75,2458,2457,2457.25,5260,486,2457.6,0
7/17/2017,14:45:00,2457.25,2457.75,2457,2457.25,5422,383,2457.375,0
7/17/2017,14:50:00,2457.25,2457.25,2456.75,2457.25,4108,277,2457.125,0
7/17/2017,14:55:00,2457.25,2457.25,2456.25,2456.75,4803,481,2456.775,0
7/17/2017,15:00:00,2457,2457.5,2456.75,2457,4993,522,2457.1,0
7/17/2017,15:05:00,2457,2457,2456,2456.5,7434,648,2456.475,0
7/17/2017,15:10:00,2456.5,2456.75,2456.25,2456.25,3322,391,2456.475,0
7/17/2017,15:15:00,2456.25,2456.5,2455.75,2455.75,7061,735,2456.125,0
7/17/2017,15:20:00,2455.75,2456.25,2455.75,2455.75,5408,624,2456.075,0
7/17/2017,15:25:00,2455.75,2456,2455.25,2455.75,7456,579,2455.575,0
7/17/2017,15:30:00,2455.75,2456.75,2455.25,2456.75,9766,670,2455.875,0
7/17/2017,15:35:00,2456.5,2457.25,2456.25,2456.75,12381,877,2456.75,0
7/17/2017,15:40:00,2456.75,2457,2456,2456.25,8405,570,2456.425,0
7/17/2017,15:45:00,2456.25,2456.75,2456,2456.25,8883,549,2456.45,0
7/17/2017,15:50:00,2456.25,2456.75,2456,2456.5,9033,867,2456.475,0
7/17/2017,15:55:00,2456.5,2457.25,2456,2456.5,30985,1665,2456.5,0
7/17/2017,16:00:00,2456.5,2458,2456.25,2457.75,24376,1607,2457.075,0
7/17/2017,16:05:00,2458,2458.5,2457.5,2458,11297,965,2458.05,0
7/17/2017,16:10:00,2458,2459,2457.5,2458.5,13922,1167,2458.25,0
7/17/2017,16:30:00,2458.5,2458.75,2458.25,2458.5,1161,118,2458.475,0
7/17/2017,16:35:00,2458.5,2459.25,2458.5,2459,823,105,2458.875,0
7/17/2017,16:40:00,2459,2459.25,2459,2459,344,71,2459.05,0
7/17/2017,16:45:00,2459,2459.5,2459,2459.25,588,97,2459.3,0
7/17/2017,16:50:00,2459.5,2459.5,2459,2459.5,1027,78,2459.325,0
7/17/2017,16:55:00,2459.5,2459.75,2459.25,2459.75,908,167,2459.625,0
7/18/2017,9:30:00,2452,2452.5,2450,2450,42241,3615,2450.975,0
7/18/2017,9:35:00,2450,2452,2450,2451.5,27460,2480,2451.2,0
7/18/2017,9:40:00,2451.5,2452.75,2451.25,2452,21163,1963,2452.125,0
7/18/2017,9:45:00,2452,2453.75,2451.5,2453,20756,1777,2452.675,0
7/18/2017,9:50:00,2453,2453.5,2452.5,2453,11794,1026,2453.05,0
7/18/2017,9:55:00,2453,2453.25,2452.25,2452.5,10586,1082,2452.775,0
7/18/2017,10:00:00,2452.75,2453,2451.75,2452.25,19622,1499,2452.3,0
7/18/2017,10:05:00,2452,2452.5,2451.5,2452.25,13037,1181,2451.925,0
7/18/2017,10:10:00,2452.5,2454.75,2452,2454,18760,2337,2453.775,0
7/18/2017,10:15:00,2454.25,2454.5,2453.25,2453.5,12304,1005,2453.9,0
7/18/2017,10:20:00,2453.5,2454.25,2453,2453.25,11035,1186,2453.5,0
7/18/2017,10:25:00,2453.5,2454.25,2453.25,2453.5,11441,919,2453.775,0
7/18/2017,10:30:00,2453.5,2453.75,2452,2452.25,10765,1029,2452.85,0
7/18/2017,10:35:00,2452.5,2452.75,2451,2451.25,14200,1393,2451.9,0
7/18/2017,10:40:00,2451,2451.25,2448,2448.25,33547,3936,2449.175,0
7/18/2017,10:45:00,2448.25,2449.75,2448,2449.25,16075,1666,2449.125,0
7/18/2017,10:50:00,2449.25,2451.5,2449.25,2451.25,14649,1452,2450.5,0
7/18/2017,10:55:00,2451.25,2453.75,2451,2453.75,21886,2017,2452.575,0
7/18/2017,11:00:00,2453.75,2454,2452.5,2453.5,13332,1352,2453.2,0
7/18/2017,11:05:00,2453.25,2453.5,2452.5,2452.75,7510,807,2452.8,0
7/18/2017,11:10:00,2453,2453,2452.25,2452.5,6715,712,2452.625,0
7/18/2017,11:15:00,2452.5,2453.5,2452,2452.5,11169,908,2452.625,0
7/18/2017,11:20:00,2452.5,2454.75,2452.5,2454,13220,1527,2453.9,0
7/18/2017,11:25:00,2454,2454.75,2453.5,2454.25,10468,786,2454,0
7/18/2017,11:30:00,2454.25,2456,2454,2455,16214,1713,2455.15,0
7/18/2017,11:35:00,2455,2455,2454,2454,9193,714,2454.45,0
7/18/2017,11:40:00,2454,2455,2454,2454.75,7507,710,2454.425,0
7/18/2017,11:45:00,2454.75,2455,2454.25,2455,3890,414,2454.6,0
7/18/2017,11:50:00,2455,2455.75,2454.75,2455.25,5348,463,2455.35,0
7/18/2017,11:55:00,2455.25,2455.5,2454.5,2455,8453,682,2454.85,0
7/18/2017,12:00:00,2455,2455.5,2455,2455.25,4468,462,2455.25,0
7/18/2017,12:05:00,2455.5,2455.75,2454.75,2455,4213,385,2455.225,0
7/18/2017,12:10:00,2455.25,2456,2453.75,2454,12084,1026,2454.85,0
7/18/2017,12:15:00,2454,2455.25,2453.75,2454.5,9026,768,2454.575,0
7/18/2017,12:20:00,2454.75,2455.75,2454.25,2455.75,5896,441,2455.075,0
7/18/2017,12:25:00,2455.75,2455.75,2455,2455,5579,622,2455.45,0
7/18/2017,12:30:00,2455,2455.75,2454.75,2454.75,5250,441,2455.225,0
7/18/2017,12:35:00,2454.75,2455.25,2454.5,2454.75,3306,385,2454.9,0
7/18/2017,12:40:00,2454.75,2455.25,2453.5,2453.75,6810,579,2454.425,0
7/18/2017,12:45:00,2453.75,2454.5,2453.5,2454,11246,724,2454.15,0
7/18/2017,12:50:00,2454,2454.75,2453.75,2454,8474,591,2454.25,0
7/18/2017,12:55:00,2454,2454.25,2453.5,2453.75,3611,409,2453.9,0
7/18/2017,13:00:00,2453.75,2454,2452.25,2453,8694,960,2453.025,0
7/18/2017,13:05:00,2453,2453.5,2452.75,2453.25,5671,523,2453.125,0
7/18/2017,13:10:00,2453.25,2454,2453,2454,5921,585,2453.45,0
7/18/2017,13:15:00,2454,2454.75,2453.75,2454.5,9091,605,2454.3,0
7/18/2017,13:20:00,2454.25,2455.25,2454,2454.75,5357,532,2454.8,0
7/18/2017,13:25:00,2454.75,2454.75,2454,2454.25,3295,305,2454.3,0
7/18/2017,13:30:00,2454.5,2455.25,2454.25,2455,5447,474,2454.65,0
7/18/2017,13:35:00,2454.75,2455.75,2454.5,2455.25,5573,605,2455.35,0
7/18/2017,13:40:00,2455.5,2456.25,2455.25,2455.75,8787,743,2455.725,0
7/18/2017,13:45:00,2455.75,2456,2455.25,2455.5,6634,577,2455.6,0
7/18/2017,13:50:00,2455.75,2456.25,2455,2455,11195,895,2455.7,0
7/18/2017,13:55:00,2455,2456,2455,2455.5,4324,367,2455.55,0
7/18/2017,14:00:00,2455.75,2455.75,2455,2455.75,7429,519,2455.475,0
7/18/2017,14:05:00,2455.75,2456,2455.25,2455.75,4191,384,2455.525,0
7/18/2017,14:10:00,2456,2456.5,2455.75,2456,6961,670,2456.125,0
7/18/2017,14:15:00,2456.25,2456.25,2455.5,2455.75,5406,418,2455.95,0
7/18/2017,14:20:00,2455.75,2456,2455.5,2455.75,3186,374,2455.8,0
7/18/2017,14:25:00,2455.75,2456,2454.75,2455,6291,536,2455.05,0
7/18/2017,14:30:00,2455.25,2456,2455,2456,4161,441,2455.475,0
7/18/2017,14:35:00,2455.75,2456.5,2455.75,2455.75,3698,403,2456.15,0
7/18/2017,14:40:00,2456,2456.75,2455.75,2456.5,10043,732,2456.3,0
7/18/2017,14:45:00,2456.5,2456.75,2455.75,2456.25,5960,417,2456.125,0
7/18/2017,14:50:00,2456.5,2456.5,2455.5,2455.75,3223,318,2455.975,0
7/18/2017,14:55:00,2456,2456.25,2455.5,2455.75,4922,350,2455.85,0
7/18/2017,15:00:00,2455.75,2456.25,2455.5,2455.75,4156,366,2455.95,0
7/18/2017,15:05:00,2455.75,2456.75,2455.75,2456.25,4131,448,2456.35,0
7/18/2017,15:10:00,2456.5,2457,2456,2456.5,6650,667,2456.475,0
7/18/2017,15:15:00,2456.5,2457.25,2456.25,2457,7277,660,2456.8,0
7/18/2017,15:20:00,2457.25,2457.25,2456.5,2457,5628,419,2456.85,0
7/18/2017,15:25:00,2457.25,2457.75,2457,2457.5,4937,595,2457.35,0
7/18/2017,15:30:00,2457.75,2457.75,2456.5,2457.25,13117,822,2457.2,0
7/18/2017,15:35:00,2457.5,2458.5,2457.25,2457.5,19166,1400,2457.975,0
7/18/2017,15:40:00,2457.5,2457.75,2457,2457.5,10014,806,2457.4,0
7/18/2017,15:45:00,2457.25,2457.75,2456.5,2457.25,18109,1210,2456.95,0
7/18/2017,15:50:00,2457,2458,2457,2457.5,10777,821,2457.575,0
7/18/2017,15:55:00,2457.75,2458.5,2457.25,2458,36949,2009,2458,0
7/18/2017,16:00:00,2458,2458.25,2457,2457.25,29376,1818,2457.625,0
7/18/2017,16:05:00,2457.25,2457.5,2456.75,2457,8185,698,2457.1,0
7/18/2017,16:10:00,2456.75,2458.5,2456.5,2458.25,19455,1526,2457.45,0
7/18/2017,16:30:00,2458.5,2459,2458,2458.75,3578,256,2458.525,0
7/18/2017,16:35:00,2458.5,2460,2458.5,2459.25,3149,334,2459.425,0
7/18/2017,16:40:00,2459.25,2460.25,2459.25,2459.75,2244,193,2459.85,0
7/18/2017,16:45:00,2459.75,2460,2459.75,2460,640,111,2459.875,0
7/18/2017,16:50:00,2460,2460.25,2459.75,2460.25,949,214,2460.025,0
7/18/2017,16:55:00,2460,2461,2460,2460.25,2246,412,2460.4,0
7/19/2017,9:30:00,2461.5,2462.75,2461.25,2462.5,23411,2501,2462.1,0
7/19/2017,9:35:00,2462.5,2464.5,2462.25,2463.5,37327,3194,2463.6,0
7/19/2017,9:40:00,2463.75,2464.5,2463,2464.25,15457,1678,2463.725,0
7/19/2017,9:45:00,2464.25,2464.75,2463.5,2463.75,17054,1598,2464.15,0
7/19/2017,9:50:00,2464,2464.75,2463.5,2464.5,14991,1319,2464.15,0
7/19/2017,9:55:00,2464.5,2465,2464,2464.75,9702,1148,2464.525,0
7/19/2017,10:00:00,2464.75,2466.25,2464.75,2465.75,18890,2337,2465.7,0
7/19/2017,10:05:00,2466,2466,2464.75,2465,11031,1145,2465.375,0
7/19/2017,10:10:00,2465,2465,2463.5,2464.25,17078,1543,2464,0
7/19/2017,10:15:00,2464.25,2464.5,2463.25,2464.25,14632,1532,2463.925,0
7/19/2017,10:20:00,2464.25,2464.25,2463.5,2463.75,7832,643,2463.925,0
7/19/2017,10:25:00,2464,2464.75,2463.5,2464.25,12445,1081,2464.2,0
7/19/2017,10:30:00,2464.25,2465.5,2464,2465,19029,2011,2464.65,0
7/19/2017,10:35:00,2465,2465.25,2462.25,2463,15487,1794,2463.65,0
7/19/2017,10:40:00,2463,2463.5,2462.5,2463.25,14015,1334,2463,0
7/19/2017,10:45:00,2463.25,2464.75,2463,2464,10913,933,2463.85,0
7/19/2017,10:50:00,2464,2464.5,2463.75,2464,5251,557,2464.125,0
7/19/2017,10:55:00,2464.25,2464.5,2463.75,2464.5,7332,694,2464.125,0
7/19/2017,11:00:00,2464.5,2465.25,2464.25,2465,5861,833,2464.725,0
7/19/2017,11:05:00,2464.75,2465.25,2464.5,2465,9802,778,2464.95,0
7/19/2017,11:10:00,2464.75,2465.75,2464.75,2465.5,7747,690,2465.3,0
7/19/2017,11:15:00,2465.5,2465.75,2465,2465.25,7043,704,2465.35,0
7/19/2017,11:20:00,2465.25,2465.25,2464,2464.25,9095,738,2464.475,0
7/19/2017,11:25:00,2464.25,2465,2464,2464.25,6644,697,2464.475,0
7/19/2017,11:30:00,2464,2465.5,2464,2465.5,6975,723,2464.975,0
7/19/2017,11:35:00,2465.5,2466,2465.25,2465.75,6054,744,2465.675,0
7/19/2017,11:40:00,2465.75,2466.25,2465.5,2466,4837,648,2465.95,0
7/19/2017,11:45:00,2466,2467,2465.75,2465.75,11184,1149,2466.35,0
7/19/2017,11:50:00,2466,2466,2465.5,2466,8023,709,2465.75,0
7/19/2017,11:55:00,2466,2466.5,2465.75,2466.25,8590,778,2466.125,0
7/19/2017,12:00:00,2466.25,2467,2466.25,2466.75,6052,743,2466.725,0
7/19/2017,12:05:00,2466.5,2467.25,2466.5,2467,7401,713,2466.875,0
7/19/2017,12:10:00,2467,2467.25,2466.25,2467,6701,520,2466.7,0
7/19/2017,12:15:00,2466.75,2467.5,2466.75,2467,7578,500,2467.275,0
7/19/2017,12:20:00,2467.25,2467.5,2467,2467,6293,388,2467.3,0
7/19/2017,12:25:00,2467.25,2467.25,2466.5,2466.5,3256,343,2466.925,0
7/19/2017,12:30:00,2466.75,2466.75,2466.25,2466.25,5195,462,2466.525,0
7/19/2017,12:35:00,2466.25,2467.25,2466.25,2467,8877,482,2466.8,0
7/19/2017,12:40:00,2466.75,2467.25,2466.75,2467,2756,257,2466.95,0
7/19/2017,12:45:00,2467,2467,2466.25,2466.75,5398,457,2466.65,0
7/19/2017,12:50:00,2466.75,2467.25,2466.5,2466.75,4905,303,2466.8,0
7/19/2017,12:55:00,2466.75,2467,2466.25,2466.75,3994,364,2466.7,0
7/19/2017,13:00:00,2466.75,2467.5,2466.5,2467,4677,464,2467.1,0
7/19/2017,13:05:00,2467.25,2467.5,2467,2467.5,2802,399,2467.35,0
7/19/2017,13:10:00,2467.5,2468.25,2467.25,2467.75,9453,819,2467.875,0
7/19/2017,13:15:00,2467.75,2468,2467.5,2467.75,3494,335,2467.725,0
7/19/2017,13:20:00,2467.75,2468.25,2467.5,2468,3740,397,2467.95,0
7/19/2017,13:25:00,2467.75,2468,2467.5,2468,3866,335,2467.8,0
7/19/2017,13:30:00,2467.75,2468.25,2467.75,2467.75,2484,258,2467.975,0
7/19/2017,13:35:00,2468,2468,2467.25,2468,4366,365,2467.675,0
7/19/2017,13:40:00,2467.75,2468,2467.5,2468,3344,278,2467.75,0
7/19/2017,13:45:00,2468,2468.75,2467.75,2468.75,10446,856,2468.45,0
7/19/2017,13:50:00,2468.75,2469,2468.5,2469,3319,454,2468.775,0
7/19/2017,13:55:00,2469,2469,2468.25,2468.25,7209,589,2468.75,0
7/19/2017,14:00:00,2468.5,2469,2468,2468.25,7026,534,2468.475,0
7/19/2017,14:05:00,2468.25,2469,2468.25,2468.75,7736,518,2468.625,0
7/19/2017,14:10:00,2469,2469.25,2468.75,2468.75,3481,337,2469,0
7/19/2017,14:15:00,2469,2469.5,2468.75,2469.25,6473,450,2469.15,0
7/19/2017,14:20:00,2469.25,2469.25,2468.75,2468.75,9045,581,2468.875,0
7/19/2017,14:25:00,2468.75,2469.5,2468.75,2469.25,4484,369,2468.95,0
7/19/2017,14:30:00,2469.25,2469.5,2468.75,2469,6022,435,2469.125,0
7/19/2017,14:35:00,2469.25,2469.25,2468.5,2469.25,7790,583,2468.85,0
7/19/2017,14:40:00,2469.25,2469.5,2468.75,2469,6408,489,2469.175,0
7/19/2017,14:45:00,2469,2469.25,2468.75,2469,3910,305,2468.975,0
7/19/2017,14:50:00,2469.25,2469.5,2468.75,2469,10042,605,2469.125,0
7/19/2017,14:55:00,2469,2469.25,2468.75,2468.75,4705,324,2469.075,0
7/19/2017,15:00:00,2469,2469.25,2469,2469,3732,284,2469.05,0
7/19/2017,15:05:00,2469,2469.25,2469,2469.25,1502,199,2469.125,0
7/19/2017,15:10:00,2469,2469.25,2468.75,2468.75,5192,399,2468.975,0
7/19/2017,15:15:00,2468.75,2469.75,2468.75,2469.25,10399,656,2469.3,0
7/19/2017,15:20:00,2469.25,2470.25,2469.25,2470,11581,796,2469.675,0
7/19/2017,15:25:00,2470,2470.75,2469.75,2470.75,10492,831,2470.35,0
7/19/2017,15:30:00,2470.5,2471,2470.25,2470.5,14848,809,2470.575,0
7/19/2017,15:35:00,2470.5,2470.75,2469.75,2469.75,7230,566,2470.175,0
7/19/2017,15:40:00,2470,2470.5,2469.75,2470,10211,675,2470.025,0
7/19/2017,15:45:00,2470.25,2470.5,2470,2470.25,8477,761,2470.25,0
